time,symbol,price,day_volume
2022-10-19 23:53:08+00,TSLA,208.65,
2022-10-19 23:53:06+00,NVDA,118.7,
2022-10-19 23:53:04+00,TSLA,208.75,
2022-10-19 23:53:04+00,NVDA,118.73,
2022-10-19 23:53:03+00,GOOG,99.95,
2022-10-19 23:53:03+00,MU,52.58,
2022-10-19 23:53:03+00,CRM,152.5,
2022-10-19 23:53:01+00,TSLA,208.755,
2022-10-19 23:53:01+00,NVDA,118.8,
2022-10-19 23:53:01+00,AMZN,113.94,
2022-10-19 23:52:59+00,SNAP,10.86,
2022-10-19 23:52:59+00,AAPL,143.08,
2022-10-19 23:52:58+00,TSLA,208.8,
2022-10-19 23:52:56+00,T,15.66,
2022-10-19 23:52:56+00,AAPL,142.81,
2022-10-19 23:52:55+00,TSLA,208.6,
2022-10-19 23:52:54+00,AMD,56.71,
2022-10-19 23:52:53+00,AMZN,114,
2022-10-19 23:52:51+00,TSLA,208.65,
2022-10-19 23:52:47+00,SNAP,10.88,
2022-10-19 23:52:47+00,TSLA,208.65,
2022-10-19 23:52:43+00,TSLA,208.65,
2022-10-19 23:52:42+00,GOOG,99.95,
2022-10-19 23:52:41+00,NFLX,270.47,
2022-10-19 23:52:41+00,MU,52.58,
2022-10-19 23:52:39+00,NFLX,270.5,
2022-10-19 23:52:39+00,AMD,56.74,
2022-10-19 23:52:39+00,TSLA,208.65,
2022-10-19 23:52:39+00,NVDA,118.8,
2022-10-19 23:52:37+00,TSLA,208.62,
2022-10-19 23:52:37+00,AMZN,113.9,
2022-10-19 23:52:36+00,XOM,104.2,
2022-10-19 23:52:36+00,AMD,56.74,
2022-10-19 23:52:32+00,TSLA,208.62,
2022-10-19 23:52:32+00,GOOG,99.95,
2022-10-19 23:52:31+00,NVDA,118.8,
2022-10-19 23:52:31+00,AMZN,113.9,
2022-10-19 23:52:30+00,TSLA,208.65,
2022-10-19 23:52:30+00,IBM,126.5,
2022-10-19 23:52:30+00,NFLX,270.44,
2022-10-19 23:52:30+00,IBM,126.5,
2022-10-19 23:52:30+00,IBM,126.5,
2022-10-19 23:52:29+00,BAC,33.89,
2022-10-19 23:52:29+00,AMZN,113.935,
2022-10-19 23:52:29+00,BAC,33.89,
2022-10-19 23:52:28+00,DIS,98.79,
2022-10-19 23:52:26+00,XOM,104.25,
2022-10-19 23:52:26+00,AMZN,113.9,
2022-10-19 23:52:26+00,TSLA,208.68,
2022-10-19 23:52:26+00,AMD,56.74,
2022-10-19 23:52:24+00,TSLA,208.7,
2022-10-19 23:52:22+00,TSLA,208.685,
2022-10-19 23:52:20+00,NFLX,270.44,
2022-10-19 23:52:19+00,AMZN,113.93,
2022-10-19 23:52:18+00,TSLA,208.3,
2022-10-19 23:52:18+00,INTC,25.91,
2022-10-19 23:52:18+00,NVDA,118.9,
2022-10-19 23:52:16+00,TSLA,208.77,
2022-10-19 23:52:16+00,AAPL,143.065,
2022-10-19 23:52:12+00,TSLA,208.8,
2022-10-19 23:52:11+00,CVS,91.1,
2022-10-19 23:52:11+00,CVS,91.1,
2022-10-19 23:52:11+00,CVS,91.1,
2022-10-19 23:52:11+00,CVS,91.1,
2022-10-19 23:52:08+00,SNAP,10.88,
2022-10-19 23:52:08+00,NFLX,270.53,
2022-10-19 23:52:08+00,AMZN,113.9,
2022-10-19 23:52:07+00,AMZN,113.9,
2022-10-19 23:52:07+00,TSLA,208.74,
2022-10-19 23:52:06+00,AMD,56.74,
2022-10-19 23:52:04+00,T,15.65,
2022-10-19 23:52:04+00,TSLA,208.755,
2022-10-19 23:52:02+00,BA,137.9,
2022-10-19 23:52:02+00,TSLA,208.88,
2022-10-19 23:51:59+00,AAPL,143.02,
2022-10-19 23:51:59+00,NFLX,270.365,
2022-10-19 23:51:58+00,TSLA,208.9,
2022-10-19 23:51:58+00,NVDA,118.88,
2022-10-19 23:51:55+00,TSLA,208.775,
2022-10-19 23:51:54+00,AAPL,143.02,
2022-10-19 23:51:54+00,NFLX,270.35,
2022-10-19 23:51:52+00,NFLX,270.35,
2022-10-19 23:51:51+00,TSLA,208.89,
2022-10-19 23:51:51+00,INTC,25.89,
2022-10-19 23:51:48+00,XOM,104.1,
2022-10-19 23:51:46+00,TSLA,208.875,
2022-10-19 23:51:46+00,BMY,70.56,
2022-10-19 23:51:46+00,BMY,70.56,
2022-10-19 23:51:46+00,BMY,70.56,
2022-10-19 23:51:43+00,TSLA,208.85,
2022-10-19 23:51:43+00,AAPL,142.995,
2022-10-19 23:51:42+00,NVDA,118.88,
2022-10-19 23:51:41+00,TSLA,208.88,
2022-10-19 23:51:40+00,NFLX,270.42,
2022-10-19 23:51:40+00,NFLX,270.42,
2022-10-19 23:51:39+00,AMZN,113.935,
2022-10-19 23:51:37+00,TSLA,208.9003,
2022-10-19 23:51:37+00,SNAP,10.89,
2022-10-19 23:51:33+00,TSLA,208.89,
2022-10-19 23:51:30+00,TSLA,208.935,
2022-10-19 23:51:30+00,AAPL,142.995,
2022-10-19 23:51:29+00,AAPL,143,
2022-10-19 23:51:28+00,TSLA,208.99,
2022-10-19 23:51:27+00,TSLA,208.98,
2022-10-19 23:51:27+00,AMD,56.74,
2022-10-19 23:51:26+00,AAPL,143,
2022-10-19 23:51:26+00,AMZN,113.86,
2022-10-19 23:51:24+00,NFLX,270.42,
2022-10-19 23:51:24+00,TSLA,208.99,
2022-10-19 23:51:24+00,AMD,56.725,
2022-10-19 23:51:23+00,TSLA,208.99,
2022-10-19 23:51:22+00,GOOG,100.01,
2022-10-19 23:51:22+00,MSFT,234.74,
2022-10-19 23:51:22+00,MSFT,234.74,
2022-10-19 23:51:22+00,GOOG,100.01,
2022-10-19 23:51:21+00,AMZN,113.86,
2022-10-19 23:51:19+00,TSLA,209,
2022-10-19 23:51:19+00,AMD,56.74,
2022-10-19 23:51:17+00,AMZN,113.87,
2022-10-19 23:51:16+00,TSLA,208.97,
2022-10-19 23:51:16+00,AMD,56.7,
2022-10-19 23:51:14+00,AMZN,113.87,
2022-10-19 23:51:14+00,PYPL,84.45,
2022-10-19 23:51:14+00,PYPL,84.45,
2022-10-19 23:51:13+00,AMD,56.7,
2022-10-19 23:51:13+00,TSLA,209,
2022-10-19 23:51:13+00,AAPL,143.02,
2022-10-19 23:51:12+00,VZ,36.6,
2022-10-19 23:51:11+00,NFLX,270.355,
2022-10-19 23:51:11+00,NFLX,270.355,
2022-10-19 23:51:10+00,TSLA,209.05,
2022-10-19 23:51:10+00,AMD,56.74,
2022-10-19 23:51:09+00,MO,44.65,
2022-10-19 23:51:08+00,AAPL,143,
2022-10-19 23:51:07+00,AMZN,113.87,
2022-10-19 23:51:06+00,TSLA,209.05,
2022-10-19 23:51:05+00,AAPL,143.01,
2022-10-19 23:51:04+00,AAPL,143.02,
2022-10-19 23:51:04+00,TSLA,209,
2022-10-19 23:51:04+00,AMZN,113.9,
2022-10-19 23:51:03+00,NVDA,118.88,
2022-10-19 23:51:03+00,NVDA,118.88,
2022-10-19 23:51:03+00,NVDA,118.88,
2022-10-19 23:51:02+00,BA,137.82,
2022-10-19 23:51:02+00,AMD,56.71,
2022-10-19 23:51:02+00,WFC,43.58,
2022-10-19 23:51:02+00,WFC,43.58,
2022-10-19 23:51:01+00,AMZN,113.885,
2022-10-19 23:51:00+00,TSLA,209.065,
2022-10-19 23:51:00+00,AAPL,143,
2022-10-19 23:51:00+00,SNAP,10.89,
2022-10-19 23:51:00+00,GOOG,100.04,
2022-10-19 23:51:00+00,SNAP,10.89,
2022-10-19 23:51:00+00,GOOG,100.04,
2022-10-19 23:51:00+00,SNAP,10.89,
2022-10-19 23:50:59+00,AMZN,113.9,
2022-10-19 23:50:59+00,TSLA,209.06,
2022-10-19 23:50:59+00,INTC,25.88,
2022-10-19 23:50:59+00,INTC,25.88,
2022-10-19 23:50:59+00,INTC,25.88,
2022-10-19 23:50:58+00,AAPL,143.02,
2022-10-19 23:50:55+00,INTC,25.89,
2022-10-19 23:50:54+00,TSLA,209.05,
2022-10-19 23:50:54+00,AMD,56.74,
2022-10-19 23:50:54+00,AMD,56.74,
2022-10-19 23:50:53+00,AMZN,113.87,
2022-10-19 23:50:51+00,TSLA,209.05,
2022-10-19 23:50:50+00,MSFT,234.75,
2022-10-19 23:50:50+00,MSFT,234.75,
2022-10-19 23:50:49+00,AMZN,113.9,
2022-10-19 23:50:48+00,TSLA,209.08,
2022-10-19 23:50:45+00,PG,129.54,
2022-10-19 23:50:45+00,PG,129.54,
2022-10-19 23:50:44+00,AAPL,143.03,
2022-10-19 23:50:43+00,TSLA,209.125,
2022-10-19 23:50:42+00,NVDA,118.94,
2022-10-19 23:50:42+00,AMZN,113.87,
2022-10-19 23:50:41+00,XOM,104.21,
2022-10-19 23:50:41+00,TSLA,209.13,
2022-10-19 23:50:41+00,MSFT,234.75,
2022-10-19 23:50:41+00,XOM,104.21,
2022-10-19 23:50:41+00,XOM,104.21,
2022-10-19 23:50:39+00,AAPL,143.03,
2022-10-19 23:50:38+00,CRM,152.05,
2022-10-19 23:50:38+00,INTC,25.875,
2022-10-19 23:50:38+00,CRM,152.05,
2022-10-19 23:50:38+00,CRM,152.05,
2022-10-19 23:50:38+00,CRM,152.05,
2022-10-19 23:50:37+00,TSLA,209.135,
2022-10-19 23:50:35+00,GOOG,100.08,
2022-10-19 23:50:34+00,TSLA,209.2,
2022-10-19 23:50:33+00,GOOG,100.08,
2022-10-19 23:50:32+00,AMZN,113.85,
2022-10-19 23:50:32+00,NVDA,118.88,
2022-10-19 23:50:30+00,AMZN,113.875,
2022-10-19 23:50:29+00,TSLA,209.185,
2022-10-19 23:50:29+00,NVDA,119,
2022-10-19 23:50:27+00,TSLA,209.17,
2022-10-19 23:50:27+00,AMD,56.71,
2022-10-19 23:50:26+00,VZ,36.6,
2022-10-19 23:50:26+00,NVDA,119,
2022-10-19 23:50:24+00,TSLA,209.2,
2022-10-19 23:50:23+00,TSLA,209.18,
2022-10-19 23:50:23+00,AAPL,143.02,
2022-10-19 23:50:21+00,GM,33.58,
2022-10-19 23:50:20+00,NVDA,119.05,
2022-10-19 23:50:19+00,TSLA,209.17,
2022-10-19 23:50:19+00,AMZN,113.87,
2022-10-19 23:50:18+00,NFLX,270.425,
2022-10-19 23:50:16+00,VZ,36.6,
2022-10-19 23:50:15+00,TSLA,209.17,
2022-10-19 23:50:15+00,AMD,56.74,
2022-10-19 23:50:15+00,AMZN,113.87,
2022-10-19 23:50:15+00,GOOG,100.06,
2022-10-19 23:50:15+00,AAPL,143,
2022-10-19 23:50:14+00,NVDA,119.05,
2022-10-19 23:50:11+00,TSLA,209.2,
2022-10-19 23:50:10+00,AMZN,113.91,
2022-10-19 23:50:09+00,NKE,87.83,
2022-10-19 23:50:09+00,NKE,87.83,
2022-10-19 23:50:07+00,TSLA,209.23,
2022-10-19 23:50:05+00,TSLA,209.205,
2022-10-19 23:50:05+00,AMZN,113.9,
2022-10-19 23:50:04+00,NVDA,119.05,
2022-10-19 23:50:02+00,BAC,33.84,
2022-10-19 23:50:02+00,TSLA,209.2,
2022-10-19 23:50:02+00,NVDA,119.0001,
2022-10-19 23:50:01+00,JPM,116.25,
2022-10-19 23:50:01+00,JPM,116.25,
2022-10-19 23:49:59+00,TSLA,209.23,
2022-10-19 23:49:57+00,CAT,183.5,
2022-10-19 23:49:56+00,INTC,25.875,
2022-10-19 23:49:56+00,BMY,70.71,
2022-10-19 23:49:56+00,BMY,70.71,
2022-10-19 23:49:55+00,TSLA,209.23,
2022-10-19 23:49:52+00,T,15.65,
2022-10-19 23:49:52+00,T,15.65,
2022-10-19 23:49:51+00,TSLA,209.25,
2022-10-19 23:49:50+00,SNAP,10.89,
2022-10-19 23:49:50+00,SNAP,10.89,
2022-10-19 23:49:50+00,SNAP,10.89,
2022-10-19 23:49:50+00,SNAP,10.89,
2022-10-19 23:49:49+00,CVS,91.65,
2022-10-19 23:49:48+00,TSLA,209.25,
2022-10-19 23:49:47+00,NVDA,119,
2022-10-19 23:49:45+00,TSLA,209.275,
2022-10-19 23:49:45+00,NVDA,119.01,
2022-10-19 23:49:44+00,NFLX,270.22,
2022-10-19 23:49:41+00,TSLA,209.21,
2022-10-19 23:49:38+00,DIS,98.57,
2022-10-19 23:49:38+00,TSLA,209.25,
2022-10-19 23:49:38+00,DIS,98.57,
2022-10-19 23:49:36+00,AMZN,113.9,
2022-10-19 23:49:35+00,INTC,25.89,
2022-10-19 23:49:33+00,TSLA,209.275,
2022-10-19 23:49:32+00,AMZN,113.91,
2022-10-19 23:49:31+00,WFC,43.5,
2022-10-19 23:49:31+00,WFC,43.5,
2022-10-19 23:49:30+00,TSLA,209.3,
2022-10-19 23:49:28+00,AAPL,142.95,
2022-10-19 23:49:26+00,TSLA,209.28,
2022-10-19 23:49:26+00,TSLA,209.3,
2022-10-19 23:49:26+00,NFLX,270.35,
2022-10-19 23:49:25+00,MU,52.58,
2022-10-19 23:49:25+00,MSFT,234.74,
2022-10-19 23:49:25+00,MU,52.58,
2022-10-19 23:49:25+00,MU,52.58,
2022-10-19 23:49:24+00,TSLA,209.3,
2022-10-19 23:49:22+00,SNAP,10.89,
2022-10-19 23:49:19+00,TSLA,209.3,
2022-10-19 23:49:16+00,T,15.69,
2022-10-19 23:49:16+00,NVDA,119.13,
2022-10-19 23:49:16+00,T,15.69,
2022-10-19 23:49:15+00,TSLA,209.3,
2022-10-19 23:49:15+00,NVDA,119.29,
2022-10-19 23:49:13+00,TSLA,209.35,
2022-10-19 23:49:11+00,MS,77.2,
2022-10-19 23:49:10+00,TSLA,209.31,
2022-10-19 23:49:10+00,AMZN,113.9,
2022-10-19 23:49:09+00,MU,52.58,
2022-10-19 23:49:09+00,NVDA,119.07,
2022-10-19 23:49:09+00,AAPL,143,
2022-10-19 23:49:05+00,AMD,56.72,
2022-10-19 23:49:05+00,TSLA,209.33,
2022-10-19 23:49:03+00,TSLA,209.37,
2022-10-19 23:49:01+00,AAPL,142.96,
2022-10-19 23:49:01+00,NFLX,270.49,
2022-10-19 23:48:59+00,TSLA,209.45,
2022-10-19 23:48:58+00,MSFT,234.7,
2022-10-19 23:48:56+00,TSLA,209.5,
2022-10-19 23:48:55+00,AAPL,143,
2022-10-19 23:48:54+00,AMZN,113.95,
2022-10-19 23:48:52+00,TSLA,209.45,
2022-10-19 23:48:52+00,MU,52.58,
2022-10-19 23:48:52+00,AMD,56.71,
2022-10-19 23:48:49+00,AMZN,113.95,
2022-10-19 23:48:48+00,AAPL,143,
2022-10-19 23:48:47+00,NVDA,119.29,
2022-10-19 23:48:47+00,TSLA,209.67,
2022-10-19 23:48:44+00,AAPL,143.03,
2022-10-19 23:48:43+00,TSLA,209.67,
2022-10-19 23:48:43+00,AMZN,113.95,
2022-10-19 23:48:40+00,TSLA,209.67,
2022-10-19 23:48:37+00,TSLA,209.67,
2022-10-19 23:48:33+00,NVDA,119.29,
2022-10-19 23:48:32+00,TSLA,209.67,
2022-10-19 23:48:29+00,TSLA,209.67,
2022-10-19 23:48:28+00,JPM,116.25,
2022-10-19 23:48:28+00,SQ,53.69,
2022-10-19 23:48:28+00,SQ,53.69,
2022-10-19 23:48:27+00,TSLA,209.6,
2022-10-19 23:48:27+00,AMZN,113.955,
2022-10-19 23:48:26+00,BAC,33.84,
2022-10-19 23:48:26+00,MSFT,235,
2022-10-19 23:48:24+00,TSLA,209.7,
2022-10-19 23:48:23+00,AMZN,113.99,
2022-10-19 23:48:23+00,AMD,56.75,
2022-10-19 23:48:21+00,AAPL,142.96,
2022-10-19 23:48:19+00,AAPL,143.05,
2022-10-19 23:48:19+00,TSLA,209.85,
2022-10-19 23:48:19+00,WFC,43.58,
2022-10-19 23:48:18+00,AMZN,113.96,
2022-10-19 23:48:18+00,AMD,56.76,
2022-10-19 23:48:16+00,TSLA,209.67,
2022-10-19 23:48:14+00,TSLA,209.69,
2022-10-19 23:48:12+00,AMZN,113.93,
2022-10-19 23:48:09+00,TSLA,209.79,
2022-10-19 23:48:06+00,TSLA,209.675,
2022-10-19 23:48:05+00,AMD,56.78,
2022-10-19 23:48:05+00,AAPL,143,
2022-10-19 23:48:03+00,NFLX,270.22,
2022-10-19 23:48:02+00,NVDA,119.29,
2022-10-19 23:48:01+00,C,43,
2022-10-19 23:48:01+00,TSLA,209.9,
2022-10-19 23:48:01+00,GOOG,100.1,
2022-10-19 23:48:01+00,AAPL,143.05,
2022-10-19 23:47:59+00,TSLA,209.65,
2022-10-19 23:47:56+00,AMZN,113.99,
2022-10-19 23:47:55+00,TSLA,209.87,
2022-10-19 23:47:55+00,AMD,56.75,
2022-10-19 23:47:55+00,AAPL,143.005,
2022-10-19 23:47:51+00,SNAP,10.89,
2022-10-19 23:47:51+00,TSLA,209.755,
2022-10-19 23:47:49+00,AMZN,113.99,
2022-10-19 23:47:44+00,AMZN,113.96,
2022-10-19 23:47:43+00,TSLA,209.56,
2022-10-19 23:47:41+00,TSLA,209.67,
2022-10-19 23:47:41+00,AMZN,113.94,
2022-10-19 23:47:40+00,NFLX,270.21,
2022-10-19 23:47:38+00,PFE,43.13,
2022-10-19 23:47:37+00,TSLA,209.69,
2022-10-19 23:47:36+00,NFLX,270.21,
2022-10-19 23:47:32+00,AMZN,113.94,
2022-10-19 23:47:32+00,TSLA,209.6,
2022-10-19 23:47:32+00,AMZN,113.94,
2022-10-19 23:47:31+00,AAPL,143,
2022-10-19 23:47:29+00,TSLA,209.69,
2022-10-19 23:47:27+00,MSFT,235,
2022-10-19 23:47:25+00,TSLA,209.66,
2022-10-19 23:47:25+00,NFLX,270.21,
2022-10-19 23:47:23+00,TSLA,209.75,
2022-10-19 23:47:22+00,SQ,53.69,
2022-10-19 23:47:19+00,TSLA,209.795,
2022-10-19 23:47:18+00,AMZN,113.95,
2022-10-19 23:47:17+00,TSLA,209.8,
2022-10-19 23:47:16+00,AAPL,143.05,
2022-10-19 23:47:14+00,NFLX,270.28,
2022-10-19 23:47:13+00,VZ,36.57,
2022-10-19 23:47:13+00,TSLA,209.8,
2022-10-19 23:47:11+00,AAPL,143.05,
2022-10-19 23:47:10+00,TSLA,209.72,
2022-10-19 23:47:07+00,AMZN,113.97,
2022-10-19 23:47:05+00,TSLA,209.8,
2022-10-19 23:47:02+00,IBM,126.02,
2022-10-19 23:47:02+00,TSLA,209.7,
2022-10-19 23:47:01+00,AMD,56.76,
2022-10-19 23:47:01+00,AMZN,113.99,
2022-10-19 23:47:00+00,AMZN,113.97,
2022-10-19 23:47:00+00,VZ,36.57,
2022-10-19 23:47:00+00,BA,137.9,
2022-10-19 23:46:59+00,AAPL,143.04,
2022-10-19 23:46:58+00,VZ,36.6,
2022-10-19 23:46:58+00,TSLA,209.7,
2022-10-19 23:46:57+00,DIS,98.6,
2022-10-19 23:46:57+00,GOOG,100.1,
2022-10-19 23:46:54+00,TSLA,209.87,
2022-10-19 23:46:51+00,TSLA,209.7,
2022-10-19 23:46:49+00,DIS,98.6,
2022-10-19 23:46:49+00,CRM,152.05,
2022-10-19 23:46:49+00,AMD,56.775,
2022-10-19 23:46:49+00,AAPL,143.005,
2022-10-19 23:46:47+00,TSLA,209.87,
2022-10-19 23:46:46+00,AMZN,113.95,
2022-10-19 23:46:45+00,AMD,56.8,
2022-10-19 23:46:44+00,TSLA,209.87,
2022-10-19 23:46:42+00,NFLX,270.28,
2022-10-19 23:46:39+00,TSLA,209.8,
2022-10-19 23:46:39+00,MSFT,234.6,
2022-10-19 23:46:38+00,T,15.68,
2022-10-19 23:46:37+00,AAPL,143.02,
2022-10-19 23:46:36+00,TSLA,209.86,
2022-10-19 23:46:36+00,AMD,56.8,
2022-10-19 23:46:35+00,AMZN,113.975,
2022-10-19 23:46:34+00,MU,52.58,
2022-10-19 23:46:34+00,AMD,56.76,
2022-10-19 23:46:32+00,TSLA,209.89,
2022-10-19 23:46:29+00,UBER,27.5,
2022-10-19 23:46:29+00,AMD,56.775,
2022-10-19 23:46:28+00,PFE,43.22,
2022-10-19 23:46:24+00,T,15.65,
2022-10-19 23:46:24+00,TSLA,209.9,
2022-10-19 23:46:24+00,AMZN,113.975,
2022-10-19 23:46:23+00,TSLA,209.9,
2022-10-19 23:46:22+00,NFLX,270.28,
2022-10-19 23:46:19+00,TSLA,209.92,
2022-10-19 23:46:17+00,SNAP,10.9,
2022-10-19 23:46:17+00,SNAP,10.9,
2022-10-19 23:46:16+00,AMD,56.79,
2022-10-19 23:46:15+00,TSLA,210.03,
2022-10-19 23:46:12+00,PFE,43.11,
2022-10-19 23:46:12+00,SNAP,10.9,
2022-10-19 23:46:11+00,TSLA,210.045,
2022-10-19 23:46:11+00,AMD,56.8,
2022-10-19 23:46:10+00,AAPL,143.1,
2022-10-19 23:46:10+00,AMZN,114,
2022-10-19 23:46:06+00,TSLA,210.055,
2022-10-19 23:46:04+00,TSLA,210.055,
2022-10-19 23:46:04+00,NFLX,270.2,
2022-10-19 23:46:03+00,MSFT,234.91,
2022-10-19 23:46:02+00,GOOG,100.09,
2022-10-19 23:46:00+00,AMZN,114,
2022-10-19 23:45:59+00,BAC,33.87,
2022-10-19 23:45:59+00,TSLA,210.045,
2022-10-19 23:45:56+00,TSLA,210.05,
2022-10-19 23:45:55+00,NVDA,119.38,
2022-10-19 23:45:53+00,AMD,56.765,
2022-10-19 23:45:52+00,TSLA,210.03,
2022-10-19 23:45:50+00,MSFT,234.59,
2022-10-19 23:45:49+00,TSLA,209.98,
2022-10-19 23:45:49+00,DIS,98.6,
2022-10-19 23:45:46+00,SQ,53.69,
2022-10-19 23:45:43+00,TSLA,209.955,
2022-10-19 23:45:43+00,AMZN,114,
2022-10-19 23:45:43+00,GOOG,100.13,
2022-10-19 23:45:42+00,AMD,56.78,
2022-10-19 23:45:41+00,TSLA,209.96,
2022-10-19 23:45:41+00,NFLX,270.3,
2022-10-19 23:45:40+00,NFLX,270.3,
2022-10-19 23:45:39+00,AAPL,143.065,
2022-10-19 23:45:38+00,TSLA,209.96,
2022-10-19 23:45:38+00,AMD,56.765,
2022-10-19 23:45:36+00,AMZN,113.95,
2022-10-19 23:45:32+00,DIS,98.6,
2022-10-19 23:45:32+00,TSLA,210.02,
2022-10-19 23:45:29+00,AAPL,143.065,
2022-10-19 23:45:28+00,TSLA,210.05,
2022-10-19 23:45:28+00,AMD,56.76,
2022-10-19 23:45:27+00,AMZN,113.95,
2022-10-19 23:45:26+00,TSLA,210.04,
2022-10-19 23:45:25+00,AMD,56.765,
2022-10-19 23:45:25+00,NFLX,270.3,
2022-10-19 23:45:24+00,BAC,33.81,
2022-10-19 23:45:21+00,TSLA,210.01,
2022-10-19 23:45:19+00,AMZN,114,
2022-10-19 23:45:18+00,TSLA,210,
2022-10-19 23:45:14+00,TSLA,210.04,
2022-10-19 23:45:12+00,NFLX,270.35,
2022-10-19 23:45:12+00,NFLX,270.35,
2022-10-19 23:45:09+00,TSLA,210.05,
2022-10-19 23:45:08+00,TSLA,210.07,
2022-10-19 23:45:08+00,AMD,56.765,
2022-10-19 23:45:07+00,AMZN,114,
2022-10-19 23:45:05+00,AAPL,143.08,
2022-10-19 23:45:04+00,TSLA,210.05,
2022-10-19 23:45:04+00,AMZN,114,
2022-10-19 23:45:02+00,TSLA,210.05,
2022-10-19 23:45:01+00,AMD,56.765,
2022-10-19 23:44:58+00,NVDA,119.34,
2022-10-19 23:44:57+00,PG,129.5,
2022-10-19 23:44:57+00,TSLA,210.1,
2022-10-19 23:44:57+00,AMZN,113.975,
2022-10-19 23:44:56+00,NFLX,270.35,
2022-10-19 23:44:54+00,T,15.68,
2022-10-19 23:44:54+00,AMD,56.765,
2022-10-19 23:44:51+00,CSCO,41.66,
2022-10-19 23:44:51+00,CSCO,41.66,
2022-10-19 23:44:51+00,CSCO,41.66,
2022-10-19 23:44:50+00,AAPL,143.05,
2022-10-19 23:44:49+00,AMZN,114,
2022-10-19 23:44:48+00,TSLA,210.05,
2022-10-19 23:44:47+00,NFLX,270.425,
2022-10-19 23:44:46+00,AAPL,143.1,
2022-10-19 23:44:45+00,MSFT,234.91,
2022-10-19 23:44:43+00,AMZN,114,
2022-10-19 23:44:40+00,TSLA,210.115,
2022-10-19 23:44:38+00,AAPL,143.07,
2022-10-19 23:44:33+00,TSLA,210.1,
2022-10-19 23:44:32+00,KO,55.96,
2022-10-19 23:44:31+00,AAPL,143.1,
2022-10-19 23:44:28+00,AMD,56.765,
2022-10-19 23:44:26+00,AMZN,114,
2022-10-19 23:44:25+00,TSLA,210.125,
2022-10-19 23:44:23+00,TSLA,210.125,
2022-10-19 23:44:22+00,AAPL,142.97,
2022-10-19 23:44:16+00,TSLA,210.15,
2022-10-19 23:44:12+00,AMD,56.765,
2022-10-19 23:44:09+00,AAPL,143,
2022-10-19 23:44:08+00,TSLA,210.11,
2022-10-19 23:44:07+00,CRM,152.03,
2022-10-19 23:44:03+00,IBM,126.5,
2022-10-19 23:44:00+00,JPM,116.25,
2022-10-19 23:44:00+00,NFLX,270.4,
2022-10-19 23:44:00+00,BA,137.76,
2022-10-19 23:43:59+00,TSLA,210.13,
2022-10-19 23:43:58+00,SNAP,10.88,
2022-10-19 23:43:58+00,AAPL,142.95,
2022-10-19 23:43:58+00,SNAP,10.88,
2022-10-19 23:43:55+00,BAC,33.81,
2022-10-19 23:43:52+00,BAC,33.81,
2022-10-19 23:43:52+00,NVDA,119.3,
2022-10-19 23:43:51+00,PG,129.55,
2022-10-19 23:43:51+00,TSLA,210.19,
2022-10-19 23:43:51+00,NFLX,270.325,
2022-10-19 23:43:50+00,MSFT,234.59,
2022-10-19 23:43:48+00,AMZN,114.05,
2022-10-19 23:43:46+00,NFLX,270.29,
2022-10-19 23:43:46+00,INTC,25.91,
2022-10-19 23:43:46+00,AAPL,143.005,
2022-10-19 23:43:42+00,GM,33.58,
2022-10-19 23:43:42+00,NVDA,119.3,
2022-10-19 23:43:42+00,AAPL,143.015,
2022-10-19 23:43:41+00,TSLA,210.17,
2022-10-19 23:43:36+00,AAPL,143.015,
2022-10-19 23:43:33+00,AMZN,114.025,
2022-10-19 23:43:31+00,TSLA,210.18,
2022-10-19 23:43:30+00,AMD,56.755,
2022-10-19 23:43:29+00,TSLA,210.18,
2022-10-19 23:43:28+00,NVDA,119,
2022-10-19 23:43:27+00,AAPL,143.08,
2022-10-19 23:43:25+00,TSLA,210.195,
2022-10-19 23:43:23+00,TSLA,210.195,
2022-10-19 23:43:22+00,NFLX,270.22,
2022-10-19 23:43:22+00,NVDA,119.19,
2022-10-19 23:43:18+00,DIS,98.6,
2022-10-19 23:43:16+00,NVDA,119,
2022-10-19 23:43:15+00,AAPL,143.015,
2022-10-19 23:43:15+00,WFC,43.58,
2022-10-19 23:43:12+00,INTC,25.91,
2022-10-19 23:43:11+00,AMZN,114,
2022-10-19 23:43:11+00,TSLA,210.2,
2022-10-19 23:43:09+00,AMD,56.76,
2022-10-19 23:43:08+00,NFLX,270.34,
2022-10-19 23:43:06+00,TSLA,210.15,
2022-10-19 23:43:05+00,MSFT,234.59,
2022-10-19 23:43:03+00,DIS,98.6,
2022-10-19 23:43:03+00,BA,137.76,
2022-10-19 23:43:03+00,AMZN,113.92,
2022-10-19 23:43:03+00,AMD,56.76,
2022-10-19 23:43:03+00,DIS,98.6,
2022-10-19 23:43:03+00,BA,137.76,
2022-10-19 23:43:03+00,BA,137.76,
2022-10-19 23:43:03+00,BA,137.76,
2022-10-19 23:43:00+00,TSLA,210.2,
2022-10-19 23:42:57+00,NVDA,119,
2022-10-19 23:42:52+00,AMD,56.755,
2022-10-19 23:42:52+00,NFLX,270.26,
2022-10-19 23:42:51+00,NVDA,119.2,
2022-10-19 23:42:50+00,TSLA,210.19,
2022-10-19 23:42:50+00,GOOG,100.03,
2022-10-19 23:42:49+00,INTC,25.91,
